country,platform,month_latest,month_prev,seller_used_id,seller_name,final_revenue,final_revenue_prev,delta_final_revenue,growth_rate_revenue,final_quantity,final_quantity_prev,delta_final_quantity,growth_rate_quantity,abnormal_flag,abnormal_type,risk_level
PH,SHP,2025-11,2025-10,PH.SHP.75156825,,26019695.0,17242958.0,8776737.0,50.9%,51104.0,49711.0,1393.0,2.8%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.752752609,,1248.0,295.0,953.0,323.05%,13.0,5.0,8.0,160.0%,True,spike-out-trend,high
PH,SHP,2025-11,2025-10,PH.SHP.754946225,,6500.0,2322.0,4178.0,179.93%,82.0,27.0,55.0,203.7%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.755186301,,1722.0,1595.0,127.0,7.96%,6.0,5.0,1.0,20.0%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.755752863,,232.0,0.0,232.0,-,4.0,0.0,4.0,-,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.756849488,,149.0,0.0,149.0,-,1.0,0.0,1.0,-,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.758063702,,28035044.0,26236245.0,1798799.0,6.86%,55901.0,49823.0,6078.0,12.2%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.759366851,,4953.0,3817.0,1136.0,29.76%,15.0,11.0,4.0,36.36%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.76176908,Nestlé Store,177639556.2212,181252017.595,-3612461.3738000095,-1.99%,403886.0,466884.0,-62998.0,-13.49%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.763467416,,4665370.0,952649.0,3712721.0,389.73%,3208.0,522.0,2686.0,514.56%,True,source-switch,medium
PH,SHP,2025-11,2025-10,PH.SHP.76378406,,68183709.0,85662451.0,-17478742.0,-20.4%,79456.0,91488.0,-12032.0,-13.15%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.764644322,,1021594.0,939786.0,81808.0,8.7%,418.0,402.0,16.0,3.98%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.76504028,,2420.0,27564.0,-25144.0,-91.22%,44.0,169.0,-125.0,-73.96%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.768828559,,3915.0,330.0,3585.0,1086.36%,30.0,3.0,27.0,900.0%,True,spike-out-trend,high
PH,SHP,2025-11,2025-10,PH.SHP.769089143,,12295.0,18910.0,-6615.0,-34.98%,32.0,31.0,1.0,3.23%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.77360186,Nestlé & Wyeth Nutrition,53851810.0,52520400.9081,1331409.0918999985,2.54%,28330.0,32866.0,-4536.0,-13.8%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.774441384,,7963.0,0.0,7963.0,-,8.0,0.0,8.0,-,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.774487525,,0.0,1444.0,-1444.0,-100.0%,0.0,2.0,-2.0,-100.0%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.77472471,,478202.0,13857.0,464345.0,3350.98%,1862.0,93.0,1769.0,1902.15%,True,spike-out-trend,high
PH,SHP,2025-11,2025-10,PH.SHP.77522385,,0.0,16100.0,-16100.0,-100.0%,0.0,7.0,-7.0,-100.0%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.780087992,iNova Health Store,313908.0,323174.0,-9266.0,-2.87%,2014.0,1410.0,604.0,42.84%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.780731977,,5688.0,0.0,5688.0,-,36.0,0.0,36.0,-,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.781172504,,32592.0,138156.0,-105564.0,-76.41%,388.0,1147.0,-759.0,-66.17%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.790121952,,164.0,132.0,32.0,24.24%,4.0,3.0,1.0,33.33%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.79033511,,1882953.0,1798478.0,84475.0,4.7%,6263.0,5958.0,305.0,5.12%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.790709461,,1768.0,47088.0,-45320.0,-96.25%,52.0,432.0,-380.0,-87.96%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.796136847,,19404.0,5880.0,13524.0,230.0%,98.0,20.0,78.0,390.0%,True,spike-out-trend,high
PH,SHP,2025-11,2025-10,PH.SHP.79662813,,913687.0,1248363.0,-334676.0,-26.81%,2385.0,2792.0,-407.0,-14.58%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.801115367,,4220.0,19941.0,-15721.0,-78.84%,54.0,233.0,-179.0,-76.82%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.802243565,,274217.0,1392.0,272825.0,19599.5%,3647.0,58.0,3589.0,6187.93%,True,source-switch,medium
PH,SHP,2025-11,2025-10,PH.SHP.802555046,,25393.0,9844.0,15549.0,157.95%,314.0,428.0,-114.0,-26.64%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.804056722,,6602.0,3915.0,2687.0,68.63%,106.0,87.0,19.0,21.84%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.804060361,,11666.0,35154.0,-23488.0,-66.81%,343.0,936.0,-593.0,-63.35%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.804104458,,39700071.0,35126880.0,4573191.0,13.02%,84153.0,70214.0,13939.0,19.85%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.80439668,,36852.0,172.0,36680.0,21325.58%,96.0,2.0,94.0,4700.0%,True,spike-out-trend,high
PH,SHP,2025-11,2025-10,PH.SHP.804753880,,21679595.0,177302.0,21502293.0,12127.5%,27335.0,391.0,26944.0,6891.05%,True,source-switch,medium
PH,SHP,2025-11,2025-10,PH.SHP.806742875,,2745.0,0.0,2745.0,-,9.0,0.0,9.0,-,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.809728971,,120.0,1980.0,-1860.0,-93.94%,1.0,32.0,-31.0,-96.88%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.811587946,,5233.0,110838.0,-105605.0,-95.28%,95.0,1274.0,-1179.0,-92.54%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.81243517,,86186.0,143012.0,-56826.0,-39.74%,362.0,236.0,126.0,53.39%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.813324703,,31804598.0,28310942.0,3493656.0,12.34%,266320.0,151531.0,114789.0,75.75%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.815387876,,205885.0,708.0,205177.0,28979.8%,3915.0,12.0,3903.0,32525.0%,True,spike-out-trend,high
PH,SHP,2025-11,2025-10,PH.SHP.818585509,,195.0,480.0,-285.0,-59.38%,5.0,16.0,-11.0,-68.75%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.82200288,,13648547.0,9576851.0,4071696.0,42.52%,10864.0,8205.0,2659.0,32.41%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.822349165,,2713349.0,2112576.0,600773.0,28.44%,9077.0,3400.0,5677.0,166.97%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.822483199,,1475.0,980.0,495.0,50.51%,31.0,14.0,17.0,121.43%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.826031452,,50374.0,128.0,50246.0,39254.69%,528.0,1.0,527.0,52700.0%,True,spike-out-trend,high
PH,SHP,2025-11,2025-10,PH.SHP.826067416,,112.0,560.0,-448.0,-80.0%,2.0,8.0,-6.0,-75.0%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.828116614,,18016.0,7289.0,10727.0,147.17%,44.0,15.0,29.0,193.33%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.828375334,,108418.0,19500.0,88918.0,455.99%,302.0,26.0,276.0,1061.54%,True,spike-out-trend,high
PH,SHP,2025-11,2025-10,PH.SHP.82955394,,622833.0,844043.0,-221210.0,-26.21%,4666.0,7052.0,-2386.0,-33.83%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.83018262,,6231161.0,14859076.0,-8627915.0,-58.06%,14252.0,24632.0,-10380.0,-42.14%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.83248710,,31412972.0,31732769.0,-319797.0,-1.01%,180361.0,174090.0,6271.0,3.6%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.837800828,,30604913.0,24528762.0,6076151.0,24.77%,33059.0,24908.0,8151.0,32.72%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.84408740,,40461933.0,37866936.0,2594997.0,6.85%,251674.0,230939.0,20735.0,8.98%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.847942061,,0.0,10773.0,-10773.0,-100.0%,0.0,27.0,-27.0,-100.0%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.849926050,,36954.0,14077.0,22877.0,162.51%,253.0,101.0,152.0,150.5%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.853669658,,18723.0,2196.0,16527.0,752.6%,183.0,23.0,160.0,695.65%,True,spike-out-trend,high
PH,SHP,2025-11,2025-10,PH.SHP.85574274,,1036.0,1451.0,-415.0,-28.6%,15.0,23.0,-8.0,-34.78%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.856358283,,490.0,477.0,13.0,2.73%,2.0,3.0,-1.0,-33.33%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.866898712,,33300.0,486.0,32814.0,6751.85%,74.0,1.0,73.0,7300.0%,True,spike-out-trend,high
PH,SHP,2025-11,2025-10,PH.SHP.868903855,,1638320.0,2853594.0,-1215274.0,-42.59%,12650.0,18126.0,-5476.0,-30.21%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.86955956,,20292.0,17380.0,2912.0,16.75%,19.0,11.0,8.0,72.73%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.870838672,,19896.0,1440.0,18456.0,1281.67%,500.0,33.0,467.0,1415.15%,True,spike-out-trend,high
PH,SHP,2025-11,2025-10,PH.SHP.87138170,,31153824.0,27981048.0,3172776.0,11.34%,30755.0,29265.0,1490.0,5.09%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.876593404,,12940.0,7188.0,5752.0,80.02%,30.0,12.0,18.0,150.0%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.87941924,,72802.0,0.0,72802.0,-,331.0,2.0,329.0,16450.0%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.879754718,,159268.0,29812.0,129456.0,434.24%,1812.0,1028.0,784.0,76.26%,True,spike-out-trend,high
PH,SHP,2025-11,2025-10,PH.SHP.881852515,,16416.0,546.0,15870.0,2906.59%,152.0,7.0,145.0,2071.43%,True,spike-out-trend,high
PH,SHP,2025-11,2025-10,PH.SHP.88586377,,11340.0,32061.0,-20721.0,-64.63%,60.0,1214.0,-1154.0,-95.06%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.890243486,,100.0,1596.0,-1496.0,-93.73%,1.0,7.0,-6.0,-85.71%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.890249387,,3178.0,687.0,2491.0,362.59%,7.0,3.0,4.0,133.33%,True,spike-out-trend,high
PH,SHP,2025-11,2025-10,PH.SHP.89666571,,795.0,1663.0,-868.0,-52.19%,5.0,35.0,-30.0,-85.71%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.897783431,,1974.0,49.0,1925.0,3928.57%,47.0,1.0,46.0,4600.0%,True,base-effect,low
PH,SHP,2025-11,2025-10,PH.SHP.899450022,,3950.0,0.0,3950.0,-,2.0,0.0,2.0,-,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.902536161,,44064.0,13028.0,31036.0,238.23%,68.0,4.0,64.0,1600.0%,True,spike-out-trend,high
PH,SHP,2025-11,2025-10,PH.SHP.904634174,,2691.0,226462.0,-223771.0,-98.81%,9.0,1138.0,-1129.0,-99.21%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.90502506,,22339206.0,24663339.0,-2324133.0,-9.42%,11113.0,16987.0,-5874.0,-34.58%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.90717048,,2983975.0,1285760.0,1698215.0,132.08%,3880.0,888.0,2992.0,336.94%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.907342378,,148.0,0.0,148.0,-,1.0,0.0,1.0,-,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.908966360,,816.0,680.0,136.0,20.0%,48.0,40.0,8.0,20.0%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.910545616,,13886.0,2862.0,11024.0,385.19%,131.0,27.0,104.0,385.19%,True,spike-out-trend,high
PH,SHP,2025-11,2025-10,PH.SHP.91285458,,2844903.0,3412944.0,-568041.0,-16.64%,9263.0,10014.0,-751.0,-7.5%,False,none,none
PH,SHP,2025-11,2025-10,PH.SHP.913737530,,648.0,0.0,648.0,-,8.0,0.0,8.0,-,False,none,none
